Step,AgentID,voted_for,num_votes,is_winner,num_wins,threshold,exit_probability,type,opinion1
24,31,100.0,,,,,,voter,0.9922780947871629
24,32,101.0,,,,,,voter,0.8461811181720427
24,33,103.0,,,,,,voter,1.0
24,34,105.0,,,,,,voter,0.2462563075812223
24,35,101.0,,,,,,voter,0.0034776959756934733
24,36,105.0,,,,,,voter,0.7727230961740279
24,37,105.0,,,,,,voter,0.9985074931365088
24,38,105.0,,,,,,voter,0.4502391845614866
24,39,103.0,,,,,,voter,0.3189288674373776
24,40,105.0,,,,,,voter,0.15032990596892437
24,41,105.0,,,,,,voter,0.6623829599945449
24,42,104.0,,,,,,voter,0.5174053856530753
24,43,103.0,,,,,,voter,0.39706817158913077
24,44,104.0,,,,,,voter,0.06038159055136738
24,45,105.0,,,,,,voter,0.17081174990424353
24,46,103.0,,,,,,voter,0.3386064566523018
24,47,100.0,,,,,,voter,1.0
24,48,101.0,,,,,,voter,0.37311621585572086
24,49,104.0,,,,,,voter,0.1967771047738196
24,50,100.0,,,,,,voter,0.8820048210823677
24,51,105.0,,,,,,voter,0.6241773054582952
24,52,100.0,,,,,,voter,0.877998894168332
24,53,105.0,,,,,,voter,0.9339641350891916
24,54,103.0,,,,,,voter,0.839804471108769
24,55,101.0,,,,,,voter,0.6579109061945336
24,56,100.0,,,,,,voter,0.852429932212535
24,57,101.0,,,,,,voter,0.5623682524848367
24,58,104.0,,,,,,voter,0.13153777338011485
24,59,104.0,,,,,,voter,1.0
24,60,101.0,,,,,,voter,0.4795132462785304
24,61,100.0,,,,,,voter,1.0
24,62,100.0,,,,,,voter,1.0
24,63,103.0,,,,,,voter,0.8521290399807969
24,64,101.0,,,,,,voter,0.6539993593481648
24,65,103.0,,,,,,voter,0.8747512626596877
24,66,100.0,,,,,,voter,0.3430762965901084
24,67,104.0,,,,,,voter,0.3369618225208094
24,68,104.0,,,,,,voter,1.0
24,69,103.0,,,,,,voter,0.3770251792785009
24,70,104.0,,,,,,voter,0.5971696691075996
24,71,105.0,,,,,,voter,0.635661837711495
24,72,105.0,,,,,,voter,0.33436930934604603
24,73,100.0,,,,,,voter,0.045014372338202935
24,74,101.0,,,,,,voter,0.1514114739510629
24,75,101.0,,,,,,voter,0.6521291214676945
24,76,100.0,,,,,,voter,0.10565748815931764
24,77,105.0,,,,,,voter,0.0374154546594434
24,78,103.0,,,,,,voter,0.19199154501723192
24,79,104.0,,,,,,voter,0.48971245649356254
24,80,101.0,,,,,,voter,0.4743554499334156
24,81,105.0,,,,,,voter,0.00986447754930031
24,82,100.0,,,,,,voter,0.8705242839591949
24,83,103.0,,,,,,voter,0.6021423154232628
24,84,103.0,,,,,,voter,0.39351796319198284
24,85,103.0,,,,,,voter,0.5795760977992699
24,86,104.0,,,,,,voter,0.5530131875453652
24,87,101.0,,,,,,voter,0.5443453364892799
24,88,100.0,,,,,,voter,0.7411238140451639
24,89,101.0,,,,,,voter,0.31039866522464554
24,90,104.0,,,,,,voter,0.712565829302431
24,91,101.0,,,,,,voter,0.27246796243142435
24,92,101.0,,,,,,voter,0.24550676502471525
24,93,105.0,,,,,,voter,0.6007967420868106
24,94,100.0,,,,,,voter,0.3740234186473119
24,95,100.0,,,,,,voter,0.7522024549390374
24,96,103.0,,,,,,voter,0.6252572496152482
24,97,105.0,,,,,,voter,0.10345678982179551
24,98,100.0,,,,,,voter,0.4773914803706424
24,99,103.0,,,,,,voter,0.5005321294168377
24,100,100.0,22.0,True,2.0,0.9659222603157017,0.15339927030042022,candidate,0.8478386710103714
24,101,101.0,22.0,False,0.0,0.9586890420340956,0.23002234157173204,candidate,0.3102777943547757
24,103,103.0,20.0,False,0.0,0.9499999999999998,0.33000000000000007,candidate,0.5805863939008534
24,104,104.0,16.0,False,0.0,0.939598514862314,0.448140902535102,candidate,0.47319452654920047
24,105,105.0,20.0,False,0.0,0.9450305136634258,0.38741646678185027,candidate,0.8735568101865494
25,0,101.0,,,,,,voter,0.5473422720607841
25,1,100.0,,,,,,voter,0.292320296591856
25,2,105.0,,,,,,voter,0.24196940108190035
25,3,101.0,,,,,,voter,0.2429294028568345
25,4,103.0,,,,,,voter,0.539881252385259
25,5,104.0,,,,,,voter,0.8738815775243158
25,6,105.0,,,,,,voter,0.8984867806503969
25,7,104.0,,,,,,voter,0.6443570782074236
25,8,101.0,,,,,,voter,0.9685457843837484
25,9,103.0,,,,,,voter,0.7078753301817116
25,10,101.0,,,,,,voter,0.12559539860734958
25,11,105.0,,,,,,voter,0.9653384189289855
25,12,100.0,,,,,,voter,1.0
25,13,101.0,,,,,,voter,0.47804742956456214
25,14,103.0,,,,,,voter,0.9337431405917832
25,15,103.0,,,,,,voter,0.8151610605017898
25,16,100.0,,,,,,voter,0.16897769011371755
25,17,101.0,,,,,,voter,1.0
25,18,101.0,,,,,,voter,0.6531085691840138
25,19,104.0,,,,,,voter,0.615329986251283
25,20,101.0,,,,,,voter,0.1552483420372649
25,21,100.0,,,,,,voter,0.4112799625411737
25,22,104.0,,,,,,voter,0.48758140890920254
25,23,100.0,,,,,,voter,0.7209172273136791
25,24,105.0,,,,,,voter,0.8238879161023359
25,25,104.0,,,,,,voter,0.980373962429508
25,26,105.0,,,,,,voter,1.0
25,27,100.0,,,,,,voter,0.02582645249485227
25,28,100.0,,,,,,voter,0.8758116345776423
25,29,103.0,,,,,,voter,0.6032002871217831
25,30,103.0,,,,,,voter,0.3276961159941313
25,31,100.0,,,,,,voter,0.9922780947871629
25,32,101.0,,,,,,voter,0.8461811181720427
25,33,103.0,,,,,,voter,1.0
25,34,105.0,,,,,,voter,0.2462563075812223
25,35,101.0,,,,,,voter,0.0034776959756934733
25,36,105.0,,,,,,voter,0.7727230961740279
25,37,105.0,,,,,,voter,0.9985074931365088
25,38,105.0,,,,,,voter,0.4502391845614866
25,39,103.0,,,,,,voter,0.3189288674373776
25,40,105.0,,,,,,voter,0.15032990596892437
25,41,105.0,,,,,,voter,0.6623829599945449
25,42,104.0,,,,,,voter,0.5174053856530753
25,43,103.0,,,,,,voter,0.39706817158913077
25,44,104.0,,,,,,voter,0.06038159055136738
25,45,105.0,,,,,,voter,0.17081174990424353
25,46,103.0,,,,,,voter,0.3386064566523018
25,47,100.0,,,,,,voter,1.0
25,48,101.0,,,,,,voter,0.37311621585572086
25,49,104.0,,,,,,voter,0.1967771047738196
25,50,100.0,,,,,,voter,0.8820048210823677
25,51,105.0,,,,,,voter,0.6241773054582952
25,52,100.0,,,,,,voter,0.877998894168332
25,53,105.0,,,,,,voter,0.9339641350891916
25,54,103.0,,,,,,voter,0.839804471108769
25,55,101.0,,,,,,voter,0.6579109061945336
25,56,100.0,,,,,,voter,0.852429932212535
25,57,101.0,,,,,,voter,0.5623682524848367
25,58,104.0,,,,,,voter,0.13153777338011485
25,59,104.0,,,,,,voter,1.0
25,60,101.0,,,,,,voter,0.4795132462785304
25,61,100.0,,,,,,voter,1.0
25,62,100.0,,,,,,voter,1.0
25,63,103.0,,,,,,voter,0.8521290399807969
25,64,101.0,,,,,,voter,0.6539993593481648
25,65,103.0,,,,,,voter,0.8747512626596877
25,66,100.0,,,,,,voter,0.3430762965901084
25,67,104.0,,,,,,voter,0.3369618225208094
25,68,104.0,,,,,,voter,1.0
25,69,103.0,,,,,,voter,0.3770251792785009
25,70,104.0,,,,,,voter,0.5971696691075996
25,71,105.0,,,,,,voter,0.635661837711495
25,72,105.0,,,,,,voter,0.33436930934604603
25,73,100.0,,,,,,voter,0.045014372338202935
25,74,101.0,,,,,,voter,0.1514114739510629
25,75,101.0,,,,,,voter,0.6521291214676945
25,76,100.0,,,,,,voter,0.10565748815931764
25,77,105.0,,,,,,voter,0.0374154546594434
25,78,103.0,,,,,,voter,0.19199154501723192
25,79,104.0,,,,,,voter,0.48971245649356254
25,80,101.0,,,,,,voter,0.4743554499334156
25,81,105.0,,,,,,voter,0.00986447754930031
25,82,100.0,,,,,,voter,0.8705242839591949
25,83,103.0,,,,,,voter,0.6021423154232628
25,84,103.0,,,,,,voter,0.39351796319198284
25,85,103.0,,,,,,voter,0.5795760977992699
25,86,104.0,,,,,,voter,0.5530131875453652
25,87,101.0,,,,,,voter,0.5443453364892799
25,88,100.0,,,,,,voter,0.7411238140451639
25,89,101.0,,,,,,voter,0.31039866522464554
25,90,104.0,,,,,,voter,0.712565829302431
25,91,101.0,,,,,,voter,0.27246796243142435
25,92,101.0,,,,,,voter,0.24550676502471525
25,93,105.0,,,,,,voter,0.6007967420868106
25,94,100.0,,,,,,voter,0.3740234186473119
25,95,100.0,,,,,,voter,0.7522024549390374
25,96,103.0,,,,,,voter,0.6252572496152482
25,97,105.0,,,,,,voter,0.10345678982179551
25,98,100.0,,,,,,voter,0.4773914803706424
25,99,103.0,,,,,,voter,0.9998536556625384
25,100,100.0,22.0,True,2.0,0.9659222603157017,0.15339927030042022,candidate,0.8490613839838433
25,101,101.0,22.0,False,0.0,0.9586890420340956,0.23002234157173204,candidate,0.31356450997653545
25,103,103.0,20.0,False,0.0,0.9499999999999998,0.33000000000000007,candidate,0.5815041060721212
25,104,104.0,16.0,False,0.0,0.939598514862314,0.448140902535102,candidate,0.47682504250383284
25,105,105.0,20.0,False,0.0,0.9450305136634258,0.38741646678185027,candidate,0.8738105202090968
26,0,101.0,,,,,,voter,0.5473422720607841
26,1,100.0,,,,,,voter,0.292320296591856
26,2,105.0,,,,,,voter,0.24196940108190035
26,3,101.0,,,,,,voter,0.2429294028568345
26,4,103.0,,,,,,voter,0.539881252385259
26,5,104.0,,,,,,voter,0.8738815775243158
26,6,105.0,,,,,,voter,0.8984867806503969
26,7,104.0,,,,,,voter,0.6443570782074236
26,8,101.0,,,,,,voter,0.9685457843837484
26,9,103.0,,,,,,voter,0.7078753301817116
26,10,101.0,,,,,,voter,0.12559539860734958
26,11,105.0,,,,,,voter,0.9653384189289855
26,12,100.0,,,,,,voter,1.0
26,13,101.0,,,,,,voter,0.47804742956456214
26,14,103.0,,,,,,voter,0.9337431405917832
26,15,103.0,,,,,,voter,0.8151610605017898
26,16,100.0,,,,,,voter,0.16897769011371755
26,17,101.0,,,,,,voter,1.0
26,18,101.0,,,,,,voter,0.6531085691840138
26,19,104.0,,,,,,voter,0.615329986251283
26,20,101.0,,,,,,voter,0.1552483420372649
26,21,100.0,,,,,,voter,0.4112799625411737
26,22,104.0,,,,,,voter,0.48758140890920254
26,23,100.0,,,,,,voter,0.7209172273136791
26,24,105.0,,,,,,voter,0.8238879161023359
26,25,104.0,,,,,,voter,0.980373962429508
26,26,105.0,,,,,,voter,1.0
26,27,100.0,,,,,,voter,0.02582645249485227
26,28,100.0,,,,,,voter,0.8758116345776423
26,29,103.0,,,,,,voter,0.6032002871217831
26,30,103.0,,,,,,voter,0.3276961159941313
26,31,100.0,,,,,,voter,0.9922780947871629
26,32,101.0,,,,,,voter,0.8461811181720427
26,33,103.0,,,,,,voter,1.0
26,34,105.0,,,,,,voter,0.2462563075812223
26,35,101.0,,,,,,voter,0.0034776959756934733
26,36,105.0,,,,,,voter,0.7727230961740279
26,37,105.0,,,,,,voter,0.9985074931365088
26,38,105.0,,,,,,voter,0.4502391845614866
26,39,103.0,,,,,,voter,0.3189288674373776
26,40,105.0,,,,,,voter,0.15032990596892437
26,41,105.0,,,,,,voter,0.6623829599945449
26,42,104.0,,,,,,voter,0.5174053856530753
26,43,103.0,,,,,,voter,0.39706817158913077
26,44,104.0,,,,,,voter,0.06038159055136738
26,45,105.0,,,,,,voter,0.17081174990424353
26,46,103.0,,,,,,voter,0.3386064566523018
26,47,100.0,,,,,,voter,1.0
26,48,101.0,,,,,,voter,0.37311621585572086
26,49,104.0,,,,,,voter,0.1967771047738196
26,50,100.0,,,,,,voter,0.8820048210823677
26,51,105.0,,,,,,voter,0.6241773054582952
26,52,100.0,,,,,,voter,0.877998894168332
26,53,105.0,,,,,,voter,0.9339641350891916
26,54,103.0,,,,,,voter,0.839804471108769
26,55,101.0,,,,,,voter,0.6579109061945336
26,56,100.0,,,,,,voter,0.852429932212535
26,57,101.0,,,,,,voter,0.5623682524848367
26,58,104.0,,,,,,voter,0.13153777338011485
26,59,104.0,,,,,,voter,1.0
26,60,101.0,,,,,,voter,0.4795132462785304
26,61,100.0,,,,,,voter,1.0
26,62,100.0,,,,,,voter,1.0
26,63,103.0,,,,,,voter,0.8521290399807969
26,64,101.0,,,,,,voter,0.6539993593481648
26,65,103.0,,,,,,voter,0.8747512626596877
26,66,100.0,,,,,,voter,0.3430762965901084
26,67,104.0,,,,,,voter,0.838882919893265
26,68,104.0,,,,,,voter,1.0
26,69,103.0,,,,,,voter,0.3770251792785009
26,70,104.0,,,,,,voter,0.5971696691075996
26,71,105.0,,,,,,voter,0.635661837711495
26,72,105.0,,,,,,voter,0.33436930934604603
26,73,100.0,,,,,,voter,0.045014372338202935
26,74,101.0,,,,,,voter,0.1514114739510629
26,75,101.0,,,,,,voter,0.6521291214676945
26,76,100.0,,,,,,voter,0.10565748815931764
26,77,105.0,,,,,,voter,0.0374154546594434
26,78,103.0,,,,,,voter,0.19199154501723192
26,79,104.0,,,,,,voter,0.48971245649356254
26,80,101.0,,,,,,voter,0.4743554499334156
26,81,105.0,,,,,,voter,0.00986447754930031
26,82,100.0,,,,,,voter,0.8705242839591949
26,83,103.0,,,,,,voter,0.6021423154232628
26,84,103.0,,,,,,voter,0.39351796319198284
26,85,103.0,,,,,,voter,0.5795760977992699
26,86,104.0,,,,,,voter,0.5530131875453652
26,87,101.0,,,,,,voter,0.5443453364892799
26,88,100.0,,,,,,voter,0.7411238140451639
26,89,101.0,,,,,,voter,0.31039866522464554
26,90,104.0,,,,,,voter,0.712565829302431
26,91,101.0,,,,,,voter,0.27246796243142435
26,92,101.0,,,,,,voter,0.24550676502471525
26,93,105.0,,,,,,voter,0.6007967420868106
26,94,100.0,,,,,,voter,0.3740234186473119
26,95,100.0,,,,,,voter,0.7522024549390374
26,96,103.0,,,,,,voter,0.6252572496152482
26,97,105.0,,,,,,voter,0.10345678982179551
26,98,100.0,,,,,,voter,0.4773914803706424
26,99,103.0,,,,,,voter,0.9998536556625384
26,100,100.0,22.0,True,2.0,0.9659222603157017,0.15339927030042022,candidate,0.8499648372788082
26,101,101.0,22.0,False,0.0,0.9586890420340956,0.23002234157173204,candidate,0.31576110389278234
26,103,103.0,20.0,False,0.0,0.9499999999999998,0.33000000000000007,candidate,0.582897255542374
26,104,104.0,16.0,False,0.0,0.939598514862314,0.448140902535102,candidate,0.4803965223356283
26,105,105.0,20.0,False,0.0,0.9450305136634258,0.38741646678185027,candidate,0.8736541467865783
27,0,101.0,,,,,,voter,0.5473422720607841
27,1,100.0,,,,,,voter,0.292320296591856
27,2,105.0,,,,,,voter,0.24196940108190035
27,3,101.0,,,,,,voter,0.2429294028568345
27,4,103.0,,,,,,voter,0.539881252385259
27,5,104.0,,,,,,voter,0.8738815775243158
27,6,105.0,,,,,,voter,0.8984867806503969
27,7,104.0,,,,,,voter,0.6443570782074236
27,8,101.0,,,,,,voter,0.9685457843837484
27,9,103.0,,,,,,voter,0.7078753301817116
27,10,101.0,,,,,,voter,0.12559539860734958
27,11,105.0,,,,,,voter,0.9653384189289855
27,12,100.0,,,,,,voter,1.0
27,13,101.0,,,,,,voter,0.47804742956456214
27,14,103.0,,,,,,voter,0.9337431405917832
27,15,103.0,,,,,,voter,0.8151610605017898
27,16,100.0,,,,,,voter,0.16897769011371755
27,17,101.0,,,,,,voter,1.0
27,18,101.0,,,,,,voter,0.6531085691840138
27,19,104.0,,,,,,voter,0.615329986251283
27,20,101.0,,,,,,voter,0.1552483420372649
27,21,100.0,,,,,,voter,0.4112799625411737
27,22,104.0,,,,,,voter,0.48758140890920254
27,23,100.0,,,,,,voter,0.7209172273136791
27,24,105.0,,,,,,voter,0.8238879161023359
27,25,104.0,,,,,,voter,0.980373962429508
27,26,105.0,,,,,,voter,1.0
27,27,100.0,,,,,,voter,0.02582645249485227
27,28,100.0,,,,,,voter,0.8758116345776423
27,29,103.0,,,,,,voter,0.6032002871217831
27,30,103.0,,,,,,voter,0.3276961159941313
27,31,100.0,,,,,,voter,0.9922780947871629
27,32,101.0,,,,,,voter,0.8461811181720427
27,33,103.0,,,,,,voter,1.0
27,34,105.0,,,,,,voter,0.2462563075812223
27,35,101.0,,,,,,voter,0.0034776959756934733
27,36,105.0,,,,,,voter,0.7727230961740279
27,37,105.0,,,,,,voter,0.9985074931365088
27,38,105.0,,,,,,voter,0.4502391845614866
27,39,103.0,,,,,,voter,0.3189288674373776
27,40,105.0,,,,,,voter,0.15032990596892437
27,41,105.0,,,,,,voter,0.6623829599945449
27,42,104.0,,,,,,voter,0.5174053856530753
27,43,103.0,,,,,,voter,0.39706817158913077
27,44,104.0,,,,,,voter,0.06038159055136738
27,45,105.0,,,,,,voter,0.17081174990424353
27,46,103.0,,,,,,voter,0.3386064566523018
27,47,100.0,,,,,,voter,1.0
27,48,101.0,,,,,,voter,0.37311621585572086
27,49,104.0,,,,,,voter,0.1967771047738196
27,50,100.0,,,,,,voter,0.8820048210823677
27,51,105.0,,,,,,voter,0.6241773054582952
27,52,100.0,,,,,,voter,0.877998894168332
27,53,105.0,,,,,,voter,0.9339641350891916
27,54,103.0,,,,,,voter,0.839804471108769
27,55,101.0,,,,,,voter,0.6579109061945336
27,56,100.0,,,,,,voter,0.852429932212535
27,57,101.0,,,,,,voter,0.5623682524848367
27,58,104.0,,,,,,voter,0.13153777338011485
27,59,104.0,,,,,,voter,1.0
27,60,101.0,,,,,,voter,0.4795132462785304
27,61,100.0,,,,,,voter,1.0
27,62,100.0,,,,,,voter,1.0
27,63,103.0,,,,,,voter,0.8521290399807969
27,64,101.0,,,,,,voter,0.6539993593481648
27,65,103.0,,,,,,voter,0.8747512626596877
27,66,100.0,,,,,,voter,0.3430762965901084
27,67,104.0,,,,,,voter,0.838882919893265
27,68,104.0,,,,,,voter,1.0
27,69,103.0,,,,,,voter,0.3770251792785009
27,70,104.0,,,,,,voter,0.5971696691075996
27,71,105.0,,,,,,voter,0.635661837711495
27,72,105.0,,,,,,voter,0.33436930934604603
27,73,100.0,,,,,,voter,0.045014372338202935
27,74,101.0,,,,,,voter,0.1514114739510629
27,75,101.0,,,,,,voter,0.6521291214676945
27,76,100.0,,,,,,voter,0.10565748815931764
27,77,105.0,,,,,,voter,0.0374154546594434
27,78,103.0,,,,,,voter,0.19199154501723192
27,79,104.0,,,,,,voter,0.48971245649356254
27,80,101.0,,,,,,voter,0.4743554499334156
27,81,105.0,,,,,,voter,0.00986447754930031
27,82,100.0,,,,,,voter,0.8705242839591949
27,83,103.0,,,,,,voter,0.6021423154232628
27,84,103.0,,,,,,voter,0.39351796319198284
27,85,103.0,,,,,,voter,0.5795760977992699
27,86,104.0,,,,,,voter,0.5530131875453652
27,87,101.0,,,,,,voter,0.5443453364892799
27,88,100.0,,,,,,voter,0.7411238140451639
27,89,101.0,,,,,,voter,0.31039866522464554
27,90,104.0,,,,,,voter,0.712565829302431
27,91,101.0,,,,,,voter,0.27246796243142435
27,92,101.0,,,,,,voter,0.24550676502471525
27,93,105.0,,,,,,voter,0.6007967420868106
27,94,100.0,,,,,,voter,0.3740234186473119
27,95,100.0,,,,,,voter,0.7522024549390374
27,96,103.0,,,,,,voter,0.6252572496152482
27,97,105.0,,,,,,voter,0.10345678982179551
27,98,100.0,,,,,,voter,0.4773914803706424
27,99,103.0,,,,,,voter,0.9998536556625384
27,100,100.0,22.0,True,2.0,0.9659222603157017,0.15339927030042022,candidate,0.8509273495542796
27,101,101.0,22.0,False,0.0,0.9586890420340956,0.23002234157173204,candidate,0.31808642316591734
27,103,103.0,20.0,False,0.0,0.9499999999999998,0.33000000000000007,candidate,0.5843660416026407
27,104,104.0,16.0,False,0.0,0.939598514862314,0.448140902535102,candidate,0.48179565087555704
27,105,105.0,20.0,False,0.0,0.9450305136634258,0.38741646678185027,candidate,0.8734963083922546
28,0,101.0,,,,,,voter,0.5473422720607841
28,1,100.0,,,,,,voter,0.292320296591856
28,2,105.0,,,,,,voter,0.24196940108190035
28,3,101.0,,,,,,voter,0.2429294028568345
28,4,103.0,,,,,,voter,0.539881252385259
28,5,104.0,,,,,,voter,0.8738815775243158
28,6,105.0,,,,,,voter,0.8984867806503969
28,7,104.0,,,,,,voter,0.6443570782074236
28,8,101.0,,,,,,voter,0.9685457843837484
28,9,103.0,,,,,,voter,0.7078753301817116
28,10,101.0,,,,,,voter,0.12559539860734958
28,11,105.0,,,,,,voter,0.9653384189289855
28,12,100.0,,,,,,voter,1.0
28,13,101.0,,,,,,voter,0.47804742956456214
28,14,103.0,,,,,,voter,0.9337431405917832
28,15,103.0,,,,,,voter,0.8151610605017898
28,16,100.0,,,,,,voter,0.16897769011371755
28,17,101.0,,,,,,voter,1.0
28,18,101.0,,,,,,voter,0.6531085691840138
28,19,104.0,,,,,,voter,0.615329986251283
28,20,101.0,,,,,,voter,0.1552483420372649
28,21,100.0,,,,,,voter,0.4112799625411737
28,22,104.0,,,,,,voter,0.48758140890920254
28,23,100.0,,,,,,voter,0.7209172273136791
28,24,105.0,,,,,,voter,0.8238879161023359
28,25,104.0,,,,,,voter,0.980373962429508
28,26,105.0,,,,,,voter,1.0
28,27,100.0,,,,,,voter,0.02582645249485227
28,28,100.0,,,,,,voter,0.8758116345776423
28,29,103.0,,,,,,voter,0.6032002871217831
28,30,103.0,,,,,,voter,0.3276961159941313
28,31,100.0,,,,,,voter,0.9922780947871629
28,32,101.0,,,,,,voter,0.8461811181720427
28,33,103.0,,,,,,voter,1.0
28,34,105.0,,,,,,voter,0.2462563075812223
28,35,101.0,,,,,,voter,0.0034776959756934733
28,36,105.0,,,,,,voter,0.7727230961740279
28,37,105.0,,,,,,voter,0.9985074931365088
28,38,105.0,,,,,,voter,0.4502391845614866
28,39,103.0,,,,,,voter,0.3189288674373776
28,40,105.0,,,,,,voter,0.6658167022779375
28,41,105.0,,,,,,voter,0.6623829599945449
28,42,104.0,,,,,,voter,0.5174053856530753
28,43,103.0,,,,,,voter,0.39706817158913077
28,44,104.0,,,,,,voter,0.06038159055136738
28,45,105.0,,,,,,voter,0.17081174990424353
28,46,103.0,,,,,,voter,0.3386064566523018
28,47,100.0,,,,,,voter,1.0
28,48,101.0,,,,,,voter,0.37311621585572086
28,49,104.0,,,,,,voter,0.1967771047738196
28,50,100.0,,,,,,voter,0.8820048210823677
28,51,105.0,,,,,,voter,0.6241773054582952
28,52,100.0,,,,,,voter,0.877998894168332
28,53,105.0,,,,,,voter,0.9339641350891916
28,54,103.0,,,,,,voter,0.839804471108769
28,55,101.0,,,,,,voter,0.6579109061945336
28,56,100.0,,,,,,voter,0.852429932212535
28,57,101.0,,,,,,voter,0.5623682524848367
28,58,104.0,,,,,,voter,0.13153777338011485
28,59,104.0,,,,,,voter,1.0
28,60,101.0,,,,,,voter,0.4795132462785304
28,61,100.0,,,,,,voter,1.0
28,62,100.0,,,,,,voter,1.0
28,63,103.0,,,,,,voter,0.8521290399807969
28,64,101.0,,,,,,voter,0.6539993593481648
28,65,103.0,,,,,,voter,0.8747512626596877
28,66,100.0,,,,,,voter,0.3430762965901084
28,67,104.0,,,,,,voter,0.838882919893265
28,68,104.0,,,,,,voter,1.0
28,69,103.0,,,,,,voter,0.3770251792785009
28,70,104.0,,,,,,voter,0.5971696691075996
28,71,105.0,,,,,,voter,0.635661837711495
28,72,105.0,,,,,,voter,0.33436930934604603
28,73,100.0,,,,,,voter,0.045014372338202935
28,74,101.0,,,,,,voter,0.1514114739510629
28,75,101.0,,,,,,voter,0.6521291214676945
28,76,100.0,,,,,,voter,0.10565748815931764
28,77,105.0,,,,,,voter,0.0374154546594434
28,78,103.0,,,,,,voter,0.19199154501723192
28,79,104.0,,,,,,voter,0.48971245649356254
28,80,101.0,,,,,,voter,0.4743554499334156
28,81,105.0,,,,,,voter,0.00986447754930031
28,82,100.0,,,,,,voter,0.8705242839591949
28,83,103.0,,,,,,voter,0.6021423154232628
28,84,103.0,,,,,,voter,0.39351796319198284
28,85,103.0,,,,,,voter,0.5795760977992699
28,86,104.0,,,,,,voter,0.5530131875453652
28,87,101.0,,,,,,voter,0.5443453364892799
28,88,100.0,,,,,,voter,0.7411238140451639
28,89,101.0,,,,,,voter,0.31039866522464554
28,90,104.0,,,,,,voter,0.712565829302431
28,91,101.0,,,,,,voter,0.27246796243142435
28,92,101.0,,,,,,voter,0.24550676502471525
28,93,105.0,,,,,,voter,0.6007967420868106
28,94,100.0,,,,,,voter,0.3740234186473119
28,95,100.0,,,,,,voter,0.7522024549390374
28,96,103.0,,,,,,voter,0.6252572496152482
28,97,105.0,,,,,,voter,0.10345678982179551
28,98,100.0,,,,,,voter,0.4773914803706424
28,99,103.0,,,,,,voter,0.9998536556625384
28,100,100.0,22.0,True,2.0,0.9659222603157017,0.15339927030042022,candidate,0.8516175260389484
28,101,101.0,22.0,False,0.0,0.9586890420340956,0.23002234157173204,candidate,0.32106912560861034
28,103,103.0,20.0,False,0.0,0.9499999999999998,0.33000000000000007,candidate,0.586441476906388
28,104,104.0,16.0,False,0.0,0.939598514862314,0.448140902535102,candidate,0.48375114347354825
28,105,105.0,20.0,False,0.0,0.9450305136634258,0.38741646678185027,candidate,0.8730442931025479
29,0,101.0,,,,,,voter,0.5473422720607841
29,1,100.0,,,,,,voter,0.292320296591856
29,2,105.0,,,,,,voter,0.24196940108190035
29,3,101.0,,,,,,voter,0.2429294028568345
29,4,103.0,,,,,,voter,0.539881252385259
29,5,104.0,,,,,,voter,0.8738815775243158
29,6,105.0,,,,,,voter,1.0
29,7,104.0,,,,,,voter,0.6443570782074236
29,8,101.0,,,,,,voter,0.9685457843837484
29,9,103.0,,,,,,voter,0.7078753301817116
29,10,101.0,,,,,,voter,0.12559539860734958
29,11,105.0,,,,,,voter,0.9653384189289855
29,12,100.0,,,,,,voter,1.0
29,13,101.0,,,,,,voter,0.47804742956456214
29,14,103.0,,,,,,voter,0.9337431405917832
29,15,103.0,,,,,,voter,0.8151610605017898
29,16,100.0,,,,,,voter,0.16897769011371755
29,17,101.0,,,,,,voter,1.0
29,18,101.0,,,,,,voter,0.6531085691840138
29,19,104.0,,,,,,voter,0.615329986251283
29,20,101.0,,,,,,voter,0.1552483420372649
29,21,100.0,,,,,,voter,0.4112799625411737
29,22,104.0,,,,,,voter,0.48758140890920254
29,23,100.0,,,,,,voter,0.7209172273136791
29,24,105.0,,,,,,voter,0.8238879161023359
29,25,104.0,,,,,,voter,0.980373962429508
29,26,105.0,,,,,,voter,1.0
29,27,100.0,,,,,,voter,0.02582645249485227
29,28,100.0,,,,,,voter,0.8758116345776423
29,29,103.0,,,,,,voter,0.6032002871217831
29,30,103.0,,,,,,voter,0.3276961159941313
29,31,100.0,,,,,,voter,0.9922780947871629
29,32,101.0,,,,,,voter,0.8461811181720427
29,33,103.0,,,,,,voter,1.0
29,34,105.0,,,,,,voter,0.2462563075812223
29,35,101.0,,,,,,voter,0.0034776959756934733
29,36,105.0,,,,,,voter,0.7727230961740279
29,37,105.0,,,,,,voter,0.9985074931365088
29,38,105.0,,,,,,voter,0.4502391845614866
29,39,103.0,,,,,,voter,0.3189288674373776
29,40,105.0,,,,,,voter,0.6658167022779375
29,41,105.0,,,,,,voter,0.6623829599945449
29,42,104.0,,,,,,voter,0.5174053856530753
29,43,103.0,,,,,,voter,0.39706817158913077
29,44,104.0,,,,,,voter,0.06038159055136738
29,45,105.0,,,,,,voter,0.17081174990424353
29,46,103.0,,,,,,voter,0.3386064566523018
29,47,100.0,,,,,,voter,1.0
29,48,101.0,,,,,,voter,0.37311621585572086
29,49,104.0,,,,,,voter,0.1967771047738196
29,50,100.0,,,,,,voter,0.8820048210823677
